City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Mashhad,IR,2022-08-03 05:10:43,36.297,59.6062,80.74,47,0,4.61
296,Godhra,IN,2022-08-03 05:10:44,22.75,73.6333,84.72,73,100,4.92
297,Novovasylivka,UA,2022-08-03 05:10:44,46.8315,35.7536,75.36,61,1,5.68
298,Leningradskiy,RU,2022-08-03 05:10:45,69.3833,178.4167,47.77,76,100,3.91
299,Zima,RU,2022-08-03 05:10:45,53.9202,102.0442,63.75,72,95,7.49
300,San Juan,AR,2022-08-03 05:08:33,-31.5375,-68.5364,52.09,54,0,7.65
301,Revda,RU,2022-08-03 05:10:46,56.801,59.9303,66.63,57,3,5.77
302,Richards Bay,ZA,2022-08-03 05:10:47,-28.783,32.0377,61.16,84,13,10.27
303,Tual,ID,2022-08-03 05:10:47,-5.6667,132.75,80.44,81,91,11.86
304,Tampakan,PH,2022-08-03 05:10:48,6.4442,124.9264,88.84,65,78,0.72
305,Kiama,AU,2022-08-03 05:10:48,-34.6833,150.8667,76.48,61,34,3.0
306,Iguape,BR,2022-08-03 05:07:58,-24.7081,-47.5553,62.13,94,10,3.15
307,Marrakesh,MA,2022-08-03 05:06:09,31.6315,-8.0083,80.67,54,40,3.44
308,Selfoss,IS,2022-08-03 05:10:49,63.9331,-20.9971,46.04,82,82,11.81
309,Ahlat,TR,2022-08-03 05:09:15,38.7518,42.4814,77.76,30,0,3.33
310,Faya,SA,2022-08-03 05:10:51,18.3851,42.4509,64.92,57,67,3.04
311,Nador,MA,2022-08-03 05:10:52,35.174,-2.9287,77.25,88,75,5.75
312,Yatou,CN,2022-08-03 05:10:52,37.15,122.3833,87.64,70,0,10.09
313,Sokolo,ML,2022-08-03 05:10:52,14.7328,-6.1219,79.48,65,93,7.61
314,Gat,IL,2022-08-03 05:10:53,31.61,34.7642,83.39,100,1,3.51
315,Meulaboh,ID,2022-08-03 05:10:53,4.1363,96.1285,79.12,82,100,4.03
316,Imbituba,BR,2022-08-03 05:10:54,-28.24,-48.6703,63.09,96,25,7.36
317,Nizhnyaya Tavda,RU,2022-08-03 05:10:54,57.6731,66.1725,67.46,53,10,5.64
318,Korla,CN,2022-08-03 05:10:55,41.7597,86.1469,88.48,23,2,8.99
319,Airai,TL,2022-08-03 05:10:55,-8.9266,125.4092,76.69,35,95,3.29
320,Brigantine,US,2022-08-03 05:10:56,39.4101,-74.3646,79.0,81,0,9.22
321,Jacareacanga,BR,2022-08-03 05:10:56,-6.2222,-57.7528,73.6,81,31,2.15
322,San Ramon,US,2022-08-03 05:11:57,37.7799,-121.978,73.62,63,0,5.75
323,Andros Town,BS,2022-08-03 05:11:57,24.7,-77.7667,82.33,68,1,11.52
324,Tezu,IN,2022-08-03 05:11:58,27.9167,96.1667,89.55,64,100,2.17
325,Yunhe,CN,2022-08-03 05:11:58,34.0833,119.7167,93.43,59,14,6.06
326,Kimbe,PG,2022-08-03 05:11:59,-5.5502,150.1429,89.78,54,77,3.24
327,Bhindar,IN,2022-08-03 05:11:59,24.5,74.1833,84.45,60,94,3.18
328,Gamba,GA,2022-08-03 05:12:00,-2.65,10.0,69.84,93,92,6.73
329,Merauke,ID,2022-08-03 05:12:00,-8.4667,140.3333,82.38,77,95,11.97
330,Cayenne,GF,2022-08-03 05:12:01,4.9333,-52.3333,75.24,1,40,0.0
331,Klaksvik,FO,2022-08-03 05:12:01,62.2266,-6.589,49.12,84,100,22.26
332,Aras,ES,2022-08-03 05:12:02,42.5617,-2.356,66.61,68,0,5.75
333,Huambo,AO,2022-08-03 05:12:02,-12.7761,15.7392,51.8,51,23,3.22
334,Talnakh,RU,2022-08-03 05:12:03,69.4865,88.3972,58.21,38,15,7.94
335,Pasni,PK,2022-08-03 05:12:03,25.2631,63.471,82.51,81,77,5.77
336,Sarkand,KZ,2022-08-03 05:12:04,45.41,79.9186,85.23,24,88,6.64
337,Nikko,JP,2022-08-03 05:12:05,36.75,139.6167,89.92,50,82,1.5
338,Moron,AR,2022-08-03 05:12:05,-34.6534,-58.6198,53.96,96,13,2.06
339,Minot,US,2022-08-03 05:11:38,48.2325,-101.2963,71.82,60,0,14.97
340,Verkhoyansk,RU,2022-08-03 05:12:06,67.5447,133.385,55.0,68,100,5.75
341,Yar-Sale,RU,2022-08-03 05:12:07,66.8333,70.8333,68.99,50,94,11.9
342,Tianpeng,CN,2022-08-03 05:12:08,30.9866,103.9393,86.76,64,6,5.99
343,Kuna,US,2022-08-03 05:09:10,43.4918,-116.4201,78.03,60,75,0.0
344,Shieli,KZ,2022-08-03 05:12:08,44.1667,66.75,83.79,33,82,3.76
345,Kudahuvadhoo,MV,2022-08-03 05:12:09,2.6708,72.8944,80.89,77,78,17.2
346,Waipawa,NZ,2022-08-03 05:12:10,-41.4122,175.5153,53.22,68,12,13.24
347,Komsomolskiy,UZ,2022-08-03 05:12:10,40.4272,71.7189,77.72,50,6,6.91
348,Letterkenny,IE,2022-08-03 05:12:10,54.95,-7.7333,58.32,92,93,13.18
349,Katherine,AU,2022-08-03 05:12:11,-14.4667,132.2667,88.12,42,75,0.0
350,Ariquemes,BR,2022-08-03 05:12:12,-9.9133,-63.0408,76.32,52,99,1.14
351,Kroya,ID,2022-08-03 05:12:12,-7.6331,109.2461,81.84,74,94,9.98
352,Zambezi,ZM,2022-08-03 05:12:13,-13.5432,23.1047,58.05,56,4,9.69
353,Krasnoselkup,RU,2022-08-03 05:12:14,65.7,82.4667,62.44,42,19,14.09
354,Bambous Virieux,MU,2022-08-03 05:12:15,-20.3428,57.7575,71.22,67,12,11.48
355,Eureka,US,2022-08-03 05:10:34,40.8021,-124.1637,60.62,89,36,1.01
356,Sambava,MG,2022-08-03 05:12:16,-14.2667,50.1667,70.56,69,31,13.38
357,Sept-Iles,CA,2022-08-03 05:12:17,50.2001,-66.3821,61.05,80,9,4.0
358,Diamantino,BR,2022-08-03 05:12:18,-14.4086,-56.4461,71.35,34,0,5.01
359,Laguna,US,2022-08-03 05:12:18,38.421,-121.4238,84.4,45,0,8.05
360,North Bend,US,2022-08-03 05:12:19,43.4065,-124.2243,61.92,94,0,9.22
361,Marsa Matruh,EG,2022-08-03 05:12:19,31.3525,27.2453,80.08,67,0,8.66
362,Longyearbyen,SJ,2022-08-03 05:12:20,78.2186,15.6401,51.64,76,75,3.44
363,Buala,SB,2022-08-03 05:12:20,-8.145,159.5921,84.18,73,28,11.63
364,Umm Kaddadah,SD,2022-08-03 05:12:21,13.6017,26.6876,80.06,65,78,11.56
365,Omboue,GA,2022-08-03 05:12:22,-1.5746,9.2618,69.28,94,83,5.88
366,La Ronge,CA,2022-08-03 05:11:43,55.1001,-105.2842,51.66,91,89,5.53
367,Alta,NO,2022-08-03 05:12:22,69.9689,23.2717,54.66,100,100,4.61
368,Necochea,AR,2022-08-03 05:13:23,-38.5473,-58.7368,50.11,94,99,6.22
369,Agua De Dios,CO,2022-08-03 05:13:24,4.3765,-74.67,73.42,78,86,2.06
370,Entre Rios,BR,2022-08-03 05:13:25,-11.9419,-38.0844,65.17,92,41,3.91
371,Egvekinot,RU,2022-08-03 05:13:25,66.3167,-179.1667,59.83,49,39,10.38
372,Taft,IR,2022-08-03 05:13:25,31.7471,54.2088,82.35,25,0,6.91
373,San Policarpo,PH,2022-08-03 05:13:27,12.1791,125.5072,84.79,70,83,5.59
374,Yunyang,CN,2022-08-03 05:13:27,33.4474,112.7142,96.03,48,26,7.67
375,Flinders,AU,2022-08-03 05:13:28,-34.5833,150.8552,76.28,60,38,5.99
376,Luanda,AO,2022-08-03 05:13:28,-8.8368,13.2343,63.09,87,3,7.94
377,Makakilo City,US,2022-08-03 05:13:29,21.3469,-158.0858,77.32,68,20,13.8
378,Lucapa,AO,2022-08-03 05:13:29,-8.4192,20.7447,73.02,53,100,3.18
379,Kaitangata,NZ,2022-08-03 05:13:30,-46.2817,169.8464,49.33,75,25,10.22
380,Port Said,EG,2022-08-03 05:13:30,31.2565,32.2841,80.04,71,12,7.56
381,Jinxiang,CN,2022-08-03 05:13:31,27.4327,120.6062,85.96,70,33,7.78
382,Sunrise Manor,US,2022-08-03 05:13:32,36.2111,-115.0731,95.99,34,20,3.44
383,Avila,ES,2022-08-03 05:13:32,40.5833,-5.0,68.41,50,0,4.94
384,Basco,PH,2022-08-03 05:13:33,20.4487,121.9702,82.27,74,100,17.56
385,Atambua,ID,2022-08-03 05:13:33,-9.1061,124.8925,83.1,47,83,2.46
386,Mattru,SL,2022-08-03 05:13:34,7.6244,-11.8332,69.91,97,70,0.65
387,Chabahar,IR,2022-08-03 05:13:34,25.2919,60.643,83.89,80,48,9.86
388,Raudeberg,NO,2022-08-03 05:13:35,61.9875,5.1352,59.95,71,100,19.75
389,Hope,US,2022-08-03 05:13:35,33.6671,-93.5916,82.45,73,27,9.84
390,Uyovu,TZ,2022-08-03 05:13:36,-3.2833,31.5258,64.24,78,1,1.88
391,Burnie,AU,2022-08-03 05:13:36,-41.0667,145.9167,53.92,91,100,21.39
392,Sibolga,ID,2022-08-03 05:13:36,1.7427,98.7792,78.17,81,100,1.74
393,Montes Claros,BR,2022-08-03 05:13:37,-16.735,-43.8617,64.26,58,0,1.63
394,Hibbing,US,2022-08-03 05:13:38,47.4272,-92.9377,69.15,100,0,3.44
395,Ninghai,CN,2022-08-03 05:13:38,29.2892,121.4247,87.87,71,37,10.54
396,Jintur,IN,2022-08-03 05:13:39,19.6167,76.7,83.59,69,100,8.86
397,Bykovo,RU,2022-08-03 05:13:39,55.6361,38.0803,70.74,62,0,4.47
398,Walvis Bay,NA,2022-08-03 05:13:40,-22.9575,14.5053,51.57,73,13,2.75
399,Rivadavia,AR,2022-08-03 05:10:42,-33.1905,-68.4608,49.24,58,2,7.94
400,Kambarka,RU,2022-08-03 05:13:40,56.2694,54.2062,69.49,60,2,8.05
401,Povenets,RU,2022-08-03 05:13:41,62.8487,34.8262,59.52,85,20,7.65
402,Porto Novo,BJ,2022-08-03 05:13:41,6.4965,2.6036,74.01,77,100,8.14
403,Ulaangom,MN,2022-08-03 05:13:42,49.9811,92.0667,74.03,43,30,6.93
404,Valdivia,CL,2022-08-03 05:13:42,-39.8142,-73.2459,33.89,98,71,1.63
405,Lata,PT,2022-08-03 05:13:43,40.1629,-8.3327,59.94,94,46,0.83
406,Port Hawkesbury,CA,2022-08-03 05:13:43,45.6169,-61.3485,69.91,100,100,3.44
407,Lorengau,PG,2022-08-03 05:13:44,-2.0226,147.2712,82.53,79,100,14.41
408,Mackay,AU,2022-08-03 05:11:37,-21.15,149.2,77.68,83,5,9.01
409,Kahului,US,2022-08-03 05:12:06,20.8947,-156.47,78.82,74,40,13.8
410,Poum,NC,2022-08-03 05:13:45,-20.2333,164.0167,75.2,85,10,17.94
411,Oparino,RU,2022-08-03 05:14:45,59.8518,48.2783,68.27,61,96,4.85
412,Sabang,ID,2022-08-03 05:14:46,5.8933,95.3214,83.26,69,100,21.77
413,Haukipudas,FI,2022-08-03 05:14:46,65.1765,25.3523,55.45,87,45,12.39
414,Tura,IN,2022-08-03 05:14:47,25.5198,90.2201,80.74,89,100,5.48
415,Alyangula,AU,2022-08-03 05:14:47,-13.8483,136.4192,80.49,72,87,11.88
416,Surin,TH,2022-08-03 05:14:48,14.8818,103.4936,91.99,93,93,8.52
417,Vao,NC,2022-08-03 05:14:48,-22.6667,167.4833,72.14,85,87,10.69
418,Katangli,RU,2022-08-03 05:14:49,51.7102,143.2326,60.6,82,98,12.37
419,Kulhudhuffushi,MV,2022-08-03 05:14:49,6.6221,73.07,80.64,80,99,22.64
420,Kristiansund,NO,2022-08-03 05:14:50,63.1115,7.732,60.85,94,100,8.05
421,Samsun,TR,2022-08-03 05:14:50,41.25,36.3333,77.99,63,75,5.75
422,Sao Filipe,CV,2022-08-03 05:14:50,14.8961,-24.4956,77.11,83,19,4.36
423,Quatre Cocos,MU,2022-08-03 05:14:51,-20.2078,57.7625,71.1,67,20,12.41
424,Sorland,NO,2022-08-03 05:14:51,67.667,12.6934,53.46,78,97,17.52
425,Kemijarvi,FI,2022-08-03 05:14:52,66.7131,27.4306,54.37,86,41,8.66
426,Bambanglipuro,ID,2022-08-03 05:14:52,-7.95,110.2833,81.55,76,95,12.44
427,Gizo,SB,2022-08-03 05:14:53,-8.103,156.8419,84.78,69,20,6.67
428,Tomigusuku,JP,2022-08-03 05:14:54,26.185,127.675,87.93,77,75,4.61
429,Kaeo,NZ,2022-08-03 05:14:54,-35.1,173.7833,61.32,89,100,3.85
430,Rawson,AR,2022-08-03 05:14:54,-43.3002,-65.1023,41.11,65,3,9.4
431,Kungurtug,RU,2022-08-03 05:14:55,50.5994,97.5228,71.56,47,100,2.62
432,Traiguen,CL,2022-08-03 05:14:56,-38.25,-72.6833,35.42,95,5,1.77
433,Bossangoa,CF,2022-08-03 05:14:56,6.4926,17.4552,67.33,98,98,2.24
434,Ambon,ID,2022-08-03 05:14:57,-3.6954,128.1814,84.34,70,40,6.91
435,Langarud,IR,2022-08-03 05:14:57,37.197,50.1535,82.45,67,46,3.51
436,Serenje,ZM,2022-08-03 05:14:58,-13.2325,30.2352,51.06,94,3,4.47
437,Iskateley,RU,2022-08-03 05:14:58,67.6803,53.1512,62.78,65,100,8.75
438,Kiruna,SE,2022-08-03 05:10:15,67.8557,20.2251,52.72,94,75,4.61
439,Izumo,JP,2022-08-03 05:14:59,35.3667,132.7667,91.35,62,75,23.02
440,Kabalo,CD,2022-08-03 05:14:59,-6.05,26.9167,73.08,50,25,4.27
441,Hambantota,LK,2022-08-03 05:15:00,6.1241,81.1185,81.86,72,100,27.63
442,West Helena,US,2022-08-03 05:10:32,34.5507,-90.6418,76.75,76,0,8.3
443,Kerema,PG,2022-08-03 05:15:00,-7.9631,145.7785,82.26,80,42,7.72
444,Abha,SA,2022-08-03 05:15:01,18.2164,42.5053,66.02,82,81,0.0
445,Hofn,IS,2022-08-03 05:15:01,64.2539,-15.2082,48.6,75,75,12.64
446,Sucre,BO,2022-08-03 05:15:03,-19.0333,-65.2627,52.9,71,67,4.76
447,Sao Felix Do Xingu,BR,2022-08-03 05:15:03,-6.6447,-51.995,71.01,71,14,0.2
448,Jian,CN,2022-08-03 05:15:04,27.1172,114.9793,89.08,61,79,5.12
449,Tawang,IN,2022-08-03 05:15:06,27.5833,91.8667,62.31,91,100,4.5
450,Mahon,ES,2022-08-03 05:14:38,39.8885,4.2658,77.56,88,20,4.61
451,Tazovskiy,RU,2022-08-03 05:15:07,67.4667,78.7,58.91,66,45,5.21
452,Chunoyar,RU,2022-08-03 05:15:07,57.4467,97.3217,62.69,52,100,8.77
453,Ucluelet,CA,2022-08-03 05:15:10,48.9329,-125.5528,59.09,88,24,6.42
454,Talca,CL,2022-08-03 05:16:16,-35.4333,-71.6667,40.21,88,0,3.42
455,Vila Velha,BR,2022-08-03 05:16:06,-20.3297,-40.2925,71.55,92,0,4.61
456,Vestmannaeyjar,IS,2022-08-03 05:16:17,63.4427,-20.2734,47.39,76,40,17.27
457,Muroto,JP,2022-08-03 05:16:18,33.2833,134.15,83.68,83,23,13.89
458,Wajid,SO,2022-08-03 05:16:18,3.8093,43.2471,72.9,68,47,17.92
459,Pancas,BR,2022-08-03 05:16:19,-19.225,-40.8514,64.44,96,4,2.46
460,San Lorenzo,PY,2022-08-03 05:16:20,-25.3333,-57.5333,77.94,47,0,9.22
461,Conceicao Da Barra,BR,2022-08-03 05:16:20,-18.5933,-39.7322,68.0,89,0,3.27
462,Monrovia,LR,2022-08-03 05:16:21,6.3005,-10.7969,75.06,84,68,8.59
463,Labe,GN,2022-08-03 05:16:22,11.3182,-12.2833,63.27,97,92,2.66
464,Tilichiki,RU,2022-08-03 05:16:22,60.4667,166.1,60.69,64,17,6.02
465,Fatehabad,IN,2022-08-03 05:16:23,29.5167,75.45,94.19,52,90,2.19
466,Esso,RU,2022-08-03 05:16:23,55.9333,158.7,51.24,92,100,2.86
467,Catubig,PH,2022-08-03 05:16:23,12.4098,125.0548,86.18,75,99,4.94
468,Puerto Narino,CO,2022-08-03 05:16:24,-3.7703,-70.3831,72.55,98,100,2.51
469,Bilibino,RU,2022-08-03 05:16:24,68.0546,166.4372,53.35,96,100,3.78
470,Gorontalo,ID,2022-08-03 05:16:25,0.5412,123.0595,85.3,70,47,8.39
471,Charleston,US,2022-08-03 05:11:34,32.7766,-79.9309,84.02,89,0,3.44
472,Isangel,VU,2022-08-03 05:16:26,-19.55,169.2667,80.47,75,44,4.05
473,Cicalengka,ID,2022-08-03 05:16:27,-6.3078,106.6164,88.81,62,100,3.94
474,Ponta Do Sol,PT,2022-08-03 05:16:27,32.6667,-17.1,70.72,77,8,5.17
475,Seidu,SL,2022-08-03 05:16:28,9.0167,-10.6,65.5,99,93,2.48
476,Bairiki,KI,2022-08-03 05:16:28,1.3292,172.9752,84.2,74,20,13.8
477,Tanete,ID,2022-08-03 05:16:29,-3.9443,119.7848,88.02,59,68,9.42
478,Wakefield,GB,2022-08-03 05:12:13,53.6809,-1.499,68.22,79,80,12.06
479,Camacupa,AO,2022-08-03 05:16:30,-12.0167,17.4833,57.85,49,53,5.64
480,Grand Gaube,MU,2022-08-03 05:16:30,-20.0064,57.6608,71.38,71,15,5.01
481,Willowmore,ZA,2022-08-03 05:16:31,-33.2926,23.4895,50.31,79,49,2.95
482,Acajutla,SV,2022-08-03 05:16:31,13.5928,-89.8275,78.66,80,100,7.05
483,Llanes,ES,2022-08-03 05:16:32,43.4198,-4.7549,70.21,87,59,4.16
484,Kotma,IN,2022-08-03 05:16:32,23.2,81.9667,87.35,58,100,5.64
485,Half Moon Bay,US,2022-08-03 05:16:33,37.4636,-122.4286,70.03,77,100,10.36
486,Bolshoye Nagatkino,RU,2022-08-03 05:16:33,54.5196,47.9679,69.37,67,31,8.19
487,Brumadinho,BR,2022-08-03 05:13:01,-20.1433,-44.1997,60.12,70,8,3.36
488,Quelimane,MZ,2022-08-03 05:16:34,-17.8786,36.8883,66.29,94,100,3.47
489,Kalmunai,LK,2022-08-03 05:16:34,7.4167,81.8167,85.12,63,100,11.92
490,Shakawe,BW,2022-08-03 05:16:35,-18.3667,21.85,53.87,66,9,4.54
491,Amapa,BR,2022-08-03 05:16:35,1.0,-52.0,70.61,99,98,1.74
492,Srandakan,ID,2022-08-03 05:16:36,-7.9386,110.2506,81.61,76,94,12.3
493,Urumqi,CN,2022-08-03 05:16:02,43.801,87.6005,85.15,27,0,6.71
494,Patitirion,GR,2022-08-03 05:16:38,39.15,23.8667,78.35,72,0,16.24
495,Lubango,AO,2022-08-03 05:16:39,-14.9172,13.4925,49.46,34,50,0.38
496,Lasem,ID,2022-08-03 05:16:42,-6.6922,111.4527,86.36,62,100,9.73
497,Nadlac,RO,2022-08-03 05:16:42,46.1667,20.75,68.18,61,0,7.16
498,Santa Maria,BR,2022-08-03 05:16:43,-29.6842,-53.8069,61.03,90,85,6.06
499,Praia Da Vitoria,PT,2022-08-03 05:17:43,38.7333,-27.0667,74.75,94,75,8.61
500,Bathsheba,BB,2022-08-03 05:17:44,13.2167,-59.5167,83.01,87,20,20.71
501,Veshenskaya,RU,2022-08-03 05:17:44,49.6303,41.7334,74.5,55,100,14.54
502,Bonavista,CA,2022-08-03 05:17:45,48.6499,-53.1147,61.07,89,4,11.77
503,Chihuahua,MX,2022-08-03 05:17:03,28.5,-106.0,81.37,31,41,11.03
504,Tias,ES,2022-08-03 05:13:07,28.9611,-13.645,69.48,83,0,21.85
505,Lufilufi,WS,2022-08-03 05:17:46,-13.8745,-171.5986,80.38,78,15,25.12
506,Kamenka,RU,2022-08-03 05:17:46,51.3223,42.7678,69.85,58,100,9.84
507,Mujiayingzi,CN,2022-08-03 05:17:47,42.1167,118.7833,92.82,40,1,4.63
508,Dali,CN,2022-08-03 05:17:47,25.7,100.1833,74.95,61,86,2.21
509,Sturgis,US,2022-08-03 05:17:47,41.7992,-85.4192,73.2,90,40,6.91
510,Bacolod,PH,2022-08-03 05:16:25,10.6667,122.95,86.32,72,80,6.08
511,Taoudenni,ML,2022-08-03 05:17:48,22.6783,-3.9836,96.08,10,88,4.54
512,Shetpe,KZ,2022-08-03 05:17:48,44.1667,52.1167,85.48,25,2,10.16
513,Bentiu,SS,2022-08-03 05:17:49,9.2333,29.8333,70.39,93,91,4.52
514,Gurupa,BR,2022-08-03 05:17:49,-1.405,-51.64,73.24,97,43,2.91
515,Fomboni,KM,2022-08-03 05:17:50,-12.28,43.7425,75.56,72,10,7.67
516,Nhulunbuy,AU,2022-08-03 05:17:51,-12.2333,136.7667,83.01,69,100,13.8
517,Yongan,CN,2022-08-03 05:17:51,39.6957,113.6871,87.17,46,80,3.33
518,Tautira,PF,2022-08-03 05:17:51,-17.7333,-149.15,77.31,76,21,22.64
519,Emba,KZ,2022-08-03 05:17:52,48.8264,58.1442,78.19,46,60,7.43
520,Hermosillo,MX,2022-08-03 05:17:52,29.0667,-110.9667,77.2,88,100,31.07
521,Concordia,AR,2022-08-03 05:17:53,-31.393,-58.0209,57.78,97,79,5.99
522,Pushkar,IN,2022-08-03 05:17:53,26.5,74.55,86.83,60,75,3.89
523,Carutapera,BR,2022-08-03 05:17:54,-1.195,-46.02,76.01,90,11,6.71
524,Victor Harbor,AU,2022-08-03 05:17:54,-35.5667,138.6167,66.0,42,0,8.99
525,Rocha,UY,2022-08-03 05:17:55,-34.4833,-54.3333,54.48,92,88,5.17
526,Hurghada,EG,2022-08-03 05:17:55,27.2574,33.8129,87.69,44,6,19.33
527,Atraulia,IN,2022-08-03 05:17:55,26.3333,82.95,91.51,57,93,6.46
528,Tigil,RU,2022-08-03 05:17:56,57.8,158.6667,56.64,87,100,8.39
529,Sola,VU,2022-08-03 05:17:56,-13.8833,167.55,81.27,78,5,13.8
530,Hauterive,FR,2022-08-03 05:17:57,46.0901,3.4459,66.96,66,10,2.98
531,Asahikawa,JP,2022-08-03 05:17:57,43.7678,142.3703,78.01,65,75,12.66
532,Mareeba,AU,2022-08-03 05:17:58,-17.0,145.4333,80.44,66,25,7.78
533,Motema,SL,2022-08-03 05:17:58,8.6,-11.0333,67.41,99,90,0.54
534,Oktyabrskiy,RU,2022-08-03 05:17:59,54.4815,53.471,69.08,69,7,9.46
535,Varhaug,NO,2022-08-03 05:17:59,58.6147,5.6457,62.85,93,82,17.05
536,Bilma,NE,2022-08-03 05:18:00,18.6853,12.9164,86.02,47,25,5.93
537,Baghdad,IQ,2022-08-03 05:18:00,33.3406,44.4009,103.91,21,0,4.61
538,Sur,OM,2022-08-03 05:18:01,22.5667,59.5289,90.73,60,74,5.12
539,At-Bashi,KG,2022-08-03 05:18:01,41.1702,75.8106,63.09,57,98,3.74
540,Marfino,RU,2022-08-03 05:18:02,55.7028,37.3822,71.85,56,0,6.71
541,Kargil,IN,2022-08-03 05:15:04,34.5667,76.1,60.78,27,0,2.35
542,Soufriere,LC,2022-08-03 05:18:03,13.8562,-61.0566,82.0,74,75,19.57
543,Lerwick,GB,2022-08-03 05:18:04,60.1545,-1.1494,55.4,93,100,18.16
544,Roswell,US,2022-08-03 05:18:01,34.0232,-84.3616,78.71,88,0,4.61
545,Aurillac,FR,2022-08-03 05:19:05,44.9167,2.45,63.48,63,0,8.05
546,Port Blair,IN,2022-08-03 05:19:06,11.6667,92.75,82.44,83,75,11.5
547,Xacmaz,AZ,2022-08-03 05:19:07,41.4635,48.806,84.81,50,41,3.49
548,Alofi,NU,2022-08-03 05:15:32,-19.0595,-169.9187,76.89,69,72,13.8
549,Kamphaeng Phet,TH,2022-08-03 05:19:08,16.25,99.5,86.74,67,70,8.12
550,Thunder Bay,CA,2022-08-03 05:19:09,48.4001,-89.3168,58.91,94,100,6.91
551,Ojinaga,MX,2022-08-03 05:19:09,29.5667,-104.4167,91.58,33,0,4.61
552,Show Low,US,2022-08-03 05:19:10,34.2542,-110.0298,68.14,85,0,6.91
553,Linguere,SN,2022-08-03 05:19:11,15.3953,-15.1193,79.21,79,66,8.23
554,Mingaora,PK,2022-08-03 05:16:47,34.7758,72.3625,84.4,54,89,4.61
555,Paamiut,GL,2022-08-03 05:14:41,61.994,-49.6678,43.54,86,100,6.6
556,Junin,AR,2022-08-03 05:19:12,-34.5838,-60.9433,49.62,87,0,4.63
557,Tongzi,CN,2022-08-03 05:19:13,28.7829,105.0877,92.3,56,53,2.39
558,Kapit,MY,2022-08-03 05:18:49,2.0167,112.9333,93.56,50,95,1.43
559,Timon,BR,2022-08-03 05:19:13,-5.0942,-42.8367,78.58,65,0,5.75
560,Beloha,MG,2022-08-03 05:19:14,-25.1667,45.05,64.24,68,0,11.3
561,Saint-Claude,FR,2022-08-03 05:19:14,46.5,5.8333,63.37,74,42,3.76
562,Superior,US,2022-08-03 05:19:15,46.7208,-92.1041,72.48,89,75,11.5
563,Canton,CN,2022-08-03 05:18:28,23.1167,113.25,85.95,74,100,4.97
564,Shirokaya Rechka,RU,2022-08-03 05:19:16,56.7986,60.4852,69.26,54,9,5.14
565,Chalus,IR,2022-08-03 05:19:17,36.655,51.4204,85.46,70,75,4.61
566,Takaka,NZ,2022-08-03 05:19:17,-40.85,172.8,56.55,74,2,8.63
567,Oristano,IT,2022-08-03 05:19:17,39.9,8.6,73.67,61,1,3.85
568,Bone,DE,2022-08-03 05:19:18,51.9669,12.1396,67.28,50,9,4.36
